"","ID_focal","biomass","biomass_next","growth","NB1","NB2","NB3","NB4","NB5","NB6","NB7","NB8","sp_NB1","sp_NB2","sp_NB3","sp_NB4","sp_NB5","sp_NB6","sp_NB7","sp_NB8","plot_richness","sp","plotID_1","plotID_2","year","spp","spy"
"100",23,1051.891614,1624.431167,572.539553,4208.107989,2551.63132,3587.810808,3587.306111,285.2799,261.9351962,117.2084237,2871.206141,"8","8","8","8","5","5","5","8",2,"Schima superba","A","C37",4,"Schima superba C37","Schima superba 4"
"101",23,1624.431167,2493.752266,869.321099,5559.36236,3863.424774,5942.300827,4757.006508,277.7465572,730.1589115,212.3421324,3822.212812,"8","8","8","8","5","5","5","8",2,"Schima superba","A","C37",5,"Schima superba C37","Schima superba 5"
"102",23,2493.752266,3322.652534,828.900268,7684.365947,4651.127924,7918.957624,5989.256328,266.5114855,1315.146554,437.4919098,5337.484316,"8","8","8","8","5","5","5","8",2,"Schima superba","A","C37",6,"Schima superba C37","Schima superba 6"
"103",24,10.91035859,52.04645133,41.13609274,67.36768455,102.1796727,4.987592497,10.33583983,0,9.351735932,63.51043708,17.3180295,"8","8","5","8","5","5","8","5",2,"Lithocarpus glaber","A","C37",1,"Lithocarpus glaber C37","Lithocarpus glaber 1"
"104",24,266.5114855,302.8562568,36.3447713,4651.127924,7918.957624,36.78734312,2493.752266,0,437.4919098,5337.484316,0.123150432,"8","8","5","8","5","5","8","5",2,"Lithocarpus glaber","A","C37",6,"Lithocarpus glaber C37","Lithocarpus glaber 6"
"105",25,416.1077169,993.0850838,576.9773669,23.55252012,601.2819843,757.0452897,129.2752418,23.00604008,37.81487953,792.0112159,0.36367862,"5","8","8","5","5","5","8","5",2,"Schima superba","A","C37",2,"Schima superba C37","Schima superba 2"
"106",25,993.0850838,1542.813768,549.7286842,33.25061665,813.2766566,1127.046364,266.6591698,96.7385128,30.26806712,1127.046364,1.23150432,"5","8","8","5","5","5","8","5",2,"Schima superba","A","C37",3,"Schima superba C37","Schima superba 3"
"107",25,1969.64162,2651.165457,681.523837,292.1416881,3989.796909,4757.006508,1099.388922,730.1589115,286.4729198,2716.005809,33.52770512,"5","8","8","5","5","5","8","5",2,"Schima superba","A","C37",5,"Schima superba C37","Schima superba 5"
"108",25,2651.165457,3165.437813,514.272356,608.3804522,5121.148041,5989.256328,3436.589775,1315.146554,539.891494,3830.445748,94.57953179,"5","8","8","5","5","5","8","5",2,"Schima superba","A","C37",6,"Schima superba C37","Schima superba 6"
"109",26,23.00604008,96.7385128,73.73247272,601.2819843,757.0452897,137.2731476,416.1077169,21.5513256,792.0112159,0.36367862,268.1710613,"8","8","8","8","5","8","5","8",2,"Lithocarpus glaber","A","C37",2,"Lithocarpus glaber C37","Lithocarpus glaber 2"
"110",26,96.7385128,261.9351962,165.1966834,813.2766566,1127.046364,371.1995924,993.0850838,76.63228055,1127.046364,1.23150432,1319.468915,"8","8","8","8","5","8","5","8",2,"Lithocarpus glaber","A","C37",3,"Lithocarpus glaber C37","Lithocarpus glaber 3"
"111",26,730.1589115,1315.146554,584.9876425,3989.796909,4757.006508,1624.431167,1969.64162,212.3421324,2716.005809,33.52770512,5141.688873,"8","8","8","8","5","8","5","8",2,"Lithocarpus glaber","A","C37",5,"Lithocarpus glaber C37","Lithocarpus glaber 5"
"112",26,1315.146554,1918.926183,603.779629,5121.148041,5989.256328,2493.752266,2651.165457,437.4919098,3830.445748,94.57953179,7257.569432,"8","8","8","8","5","8","5","8",2,"Lithocarpus glaber","A","C37",6,"Lithocarpus glaber C37","Lithocarpus glaber 6"
"113",27,21.5513256,76.63228055,55.08095495,757.0452897,137.2731476,52.04645133,23.00604008,267.1924552,0.36367862,268.1710613,3.030655163,"8","8","5","5","8","5","8","5",2,"Lithocarpus glaber","A","C37",2,"Lithocarpus glaber C37","Lithocarpus glaber 2"
"114",27,76.63228055,117.2084237,40.57614315,1127.046364,371.1995924,162.9818999,96.7385128,865.0702097,1.23150432,1319.468915,14.0276039,"8","8","5","5","8","5","8","5",2,"Lithocarpus glaber","A","C37",3,"Lithocarpus glaber C37","Lithocarpus glaber 3"
"115",27,212.3421324,437.4919098,225.1497774,4757.006508,1624.431167,277.7465572,730.1589115,3822.212812,33.52770512,5141.688873,164.1571206,"8","8","5","5","8","5","8","5",2,"Lithocarpus glaber","A","C37",5,"Lithocarpus glaber C37","Lithocarpus glaber 5"
"116",27,437.4919098,591.0297109,153.5378011,5989.256328,2493.752266,266.5114855,1315.146554,5337.484316,94.57953179,7257.569432,142.1463862,"8","8","5","5","8","5","8","5",2,"Lithocarpus glaber","A","C37",6,"Lithocarpus glaber C37","Lithocarpus glaber 6"
"117",28,63.51043708,267.1924552,203.68201812,10.33583983,10.91035859,0,9.351735932,17.3180295,79.16813487,0.34636059,164.9336143,"8","5","5","5","5","8","5","8",2,"Schima superba","A","C37",1,"Schima superba C37","Schima superba 1"
"118",28,2871.206141,3822.212812,951.006671,1051.891614,285.2799,0,117.2084237,0.084665922,3302.014941,54.68648872,6237.815683,"8","5","5","5","5","8","5","8",2,"Schima superba","A","C37",4,"Schima superba C37","Schima superba 4"
"119",28,3822.212812,5337.484316,1515.271504,1624.431167,277.7465572,0,212.3421324,0.311724531,5141.688873,164.1571206,8203.099207,"8","5","5","5","5","8","5","8",2,"Schima superba","A","C37",5,"Schima superba C37","Schima superba 5"
"120",28,5337.484316,6458.185684,1120.701368,2493.752266,266.5114855,0,437.4919098,0.123150432,7257.569432,142.1463862,11381.66464,"8","5","5","5","5","8","5","8",2,"Schima superba","A","C37",6,"Schima superba C37","Schima superba 6"
"121",29,792.0112159,1127.046364,335.0351481,129.2752418,416.1077169,23.00604008,37.81487953,0.36367862,387.9634449,1.939619304,2.3090706,"5","8","5","5","5","8","5","5",2,"Schima superba","A","C37",2,"Schima superba C37","Schima superba 2"
"122",29,1127.046364,1804.919671,677.873307,266.6591698,993.0850838,96.7385128,30.26806712,1.23150432,870.0929881,11.68966991,4.294871317,"5","8","5","5","5","8","5","5",2,"Schima superba","A","C37",3,"Schima superba C37","Schima superba 3"
"123",29,2716.005809,3830.445748,1114.439939,1099.388922,1969.64162,730.1589115,286.4729198,33.52770512,3476.035298,164.6251885,16.74076185,"5","8","5","5","5","8","5","5",2,"Schima superba","A","C37",5,"Schima superba C37","Schima superba 5"
"124",30,0.36367862,1.23150432,0.8678257,416.1077169,23.00604008,21.5513256,792.0112159,268.1710613,1.939619304,2.3090706,31.21863452,"8","5","5","8","8","5","5","8",2,"Lithocarpus glaber","A","C37",2,"Lithocarpus glaber C37","Lithocarpus glaber 2"
"125",30,33.52770512,94.57953179,61.05182667,1969.64162,730.1589115,212.3421324,2716.005809,5141.688873,164.6251885,16.74076185,1048.641322,"8","5","5","8","8","5","5","8",2,"Lithocarpus glaber","A","C37",5,"Lithocarpus glaber C37","Lithocarpus glaber 5"
"126",30,94.57953179,244.0071872,149.42765541,2651.165457,1315.146554,437.4919098,3830.445748,7257.569432,480.5979284,37.3973226,1635.890755,"8","5","5","8","8","5","5","8",2,"Lithocarpus glaber","A","C37",6,"Lithocarpus glaber C37","Lithocarpus glaber 6"
"127",31,268.1710613,1319.468915,1051.2978537,23.00604008,21.5513256,267.1924552,0.36367862,3.030655163,2.3090706,31.21863452,77.93113276,"5","5","8","5","5","5","8","5",2,"Schima superba","A","C37",2,"Schima superba C37","Schima superba 2"
"128",31,1319.468915,3302.014941,1982.546026,96.7385128,76.63228055,865.0702097,1.23150432,14.0276039,4.294871317,183.806418,214.2047827,"5","5","8","5","5","5","8","5",2,"Schima superba","A","C37",3,"Schima superba C37","Schima superba 3"
"129",31,5141.688873,7257.569432,2115.880559,730.1589115,212.3421324,3822.212812,33.52770512,164.1571206,16.74076185,1048.641322,1556.085564,"5","5","8","5","5","5","8","5",2,"Schima superba","A","C37",5,"Schima superba C37","Schima superba 5"
"130",31,7257.569432,8532.600833,1275.031401,1315.146554,437.4919098,5337.484316,94.57953179,142.1463862,37.3973226,1635.890755,2844.572936,"5","5","8","5","5","5","8","5",2,"Schima superba","A","C37",6,"Schima superba C37","Schima superba 6"
"131",32,0.34636059,3.030655163,2.684294573,9.351735932,63.51043708,17.3180295,79.16813487,164.9336143,0.593761012,6.034371169,1.741698967,"5","8","5","8","8","8","5","8",2,"Lithocarpus glaber","A","C37",1,"Lithocarpus glaber C37","Lithocarpus glaber 1"
"132",32,54.68648872,164.1571206,109.47063188,117.2084237,2871.206141,0.084665922,3302.014941,6237.815683,650.9819801,825.3123435,832.2154338,"5","8","5","8","8","8","5","8",2,"Lithocarpus glaber","A","C37",4,"Lithocarpus glaber C37","Lithocarpus glaber 4"
"133",32,142.1463862,147.1339787,4.98759250000001,437.4919098,5337.484316,0.123150432,7257.569432,11381.66464,1635.890755,2844.572936,2778.801534,"5","8","5","8","8","8","5","8",2,"Lithocarpus glaber","A","C37",6,"Lithocarpus glaber C37","Lithocarpus glaber 6"
"134",33,1.9242255,43.10265121,41.17842571,357.503505,13.71587937,58.40063663,121.5266213,128.7889625,15.60931726,170.4314015,94.08284599,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"135",33,43.10265121,228.0042284,184.90157719,1748.032418,78.37645352,145.400762,231.8424693,930.6654077,310.70854,566.9054209,206.119894,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"136",33,228.0042284,1136.502558,908.4983296,5207.855841,193.9619304,206.119894,132.3238826,2620.553229,673.4789251,1138.525744,271.4336053,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"137",33,1136.502558,1673.772707,537.270149,14318.48522,1270.358282,293.7137804,254.7340768,6018.247259,2657.300438,6976.414247,310.3607362,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
"138",33,1673.772707,3380.101661,1706.328954,22199.84458,1521.611552,242.9825568,361.7913078,7788.306011,5461.252699,11673.8165,389.7329764,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",5,"Schima superba E23","Schima superba 5"
"139",33,3380.101661,3586.024577,205.922916,35352.24364,2720.021943,290.3888954,281.8487212,18060.72557,11421.41914,24485.2582,389.1188933,"8","8","7","7","8","8","8","7",2,"Schima superba","A","E23",6,"Schima superba E23","Schima superba 6"
"140",34,128.7889625,930.6654077,801.8764452,13.71587937,58.40063663,184.3386038,1.9242255,54.96530507,170.4314015,94.08284599,137.3779198,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"141",34,930.6654077,2620.553229,1689.8878213,78.37645352,145.400762,1084.286775,43.10265121,98.19322728,566.9054209,206.119894,399.1717443,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"142",34,2620.553229,6018.247259,3397.69403,193.9619304,206.119894,2705.76893,228.0042284,91.89158512,1138.525744,271.4336053,365.6401515,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"143",34,6018.247259,7788.306011,1770.058752,1270.358282,293.7137804,7978.462923,1136.502558,120.7733754,6976.414247,310.3607362,551.75242,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
"144",34,7788.306011,18060.72557,10272.419559,1521.611552,242.9825568,11665.24874,1673.772707,116.8966991,11673.8165,389.7329764,584.3456583,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",5,"Schima superba E23","Schima superba 5"
"145",34,18060.72557,20913.78461,2853.05904,2720.021943,290.3888954,19910.0789,3380.101661,128.29479,24485.2582,389.1188933,619.2361864,"8","7","8","8","7","8","7","7",2,"Schima superba","A","E23",6,"Schima superba E23","Schima superba 6"
"146",35,54.96530507,98.19322728,43.22792221,58.40063663,184.3386038,12.90016483,128.7889625,179.8700024,94.08284599,137.3779198,155.8028894,"7","8","7","8","8","7","7","8",2,"Rhus chinensis","A","E23",1,"Rhus chinensis E23","Rhus chinensis 1"
"147",35,91.89158512,120.7733754,28.88179028,206.119894,2705.76893,17.81283035,2620.553229,2700.359107,271.4336053,365.6401515,3152.299201,"7","8","7","8","8","7","7","8",2,"Rhus chinensis","A","E23",3,"Rhus chinensis E23","Rhus chinensis 3"
"148",35,116.8966991,128.29479,11.3980909,242.9825568,11665.24874,63.61725124,7788.306011,12445.66623,389.7329764,584.3456583,13847.67232,"7","8","7","8","8","7","7","8",2,"Rhus chinensis","A","E23",5,"Rhus chinensis E23","Rhus chinensis 5"
"149",36,179.8700024,963.6807191,783.8107167,184.3386038,12.90016483,130.0053872,54.96530507,0,137.3779198,155.8028894,68.40126853,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"150",36,963.6807191,2700.359107,1736.6783879,1084.286775,38.09966491,215.0263092,98.19322728,0,399.1717443,947.4842381,444.4960906,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"151",36,2700.359107,7165.760785,4465.401678,2705.76893,17.81283035,231.8848808,91.89158512,0,365.6401515,3152.299201,1429.424657,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"152",36,7165.760785,12445.66623,5279.905445,7978.462923,43.64143435,389.2660082,120.7733754,0,551.75242,7451.205894,3496.881257,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
"153",36,12445.66623,21502.06543,9056.3992,11665.24874,63.61725124,383.0257743,116.8966991,0,584.3456583,13847.67232,6660.637847,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",5,"Schima superba E23","Schima superba 5"
"154",36,21502.06543,28591.6049,7089.53947,19910.0789,58.53493972,392.673949,128.29479,0,619.2361864,19556.96593,10644.14584,"8","7","7","7","7","7","8","8",2,"Schima superba","A","E23",6,"Schima superba E23","Schima superba 6"
"155",37,170.4314015,566.9054209,396.4740194,121.5266213,1.9242255,128.7889625,15.60931726,94.08284599,11.40021142,74.43218395,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"156",37,566.9054209,1138.525744,571.6203231,231.8424693,43.10265121,930.6654077,310.70854,206.119894,95.33162907,0,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"157",37,1138.525744,6976.414247,5837.888503,132.3238826,228.0042284,2620.553229,673.4789251,271.4336053,315.265106,0,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"158",37,6976.414247,11673.8165,4697.402253,254.7340768,1136.502558,6018.247259,2657.300438,310.3607362,2779.375503,0,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
"159",37,11673.8165,24485.2582,12811.4417,361.7913078,1673.772707,7788.306011,5461.252699,389.7329764,5054.407104,0,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",5,"Schima superba E23","Schima superba 5"
"160",37,24485.2582,31195.43386,6710.17566,281.8487212,3380.101661,18060.72557,11421.41914,389.1188933,9619.299487,0,0,"7","8","8","8","7","8","7","7",2,"Schima superba","A","E23",6,"Schima superba E23","Schima superba 6"
"161",38,94.08284599,206.119894,112.03704801,1.9242255,128.7889625,54.96530507,170.4314015,137.3779198,74.43218395,0,0,"8","8","7","8","7","7","7","7",2,"Rhus chinensis","A","E23",1,"Rhus chinensis E23","Rhus chinensis 1"
"162",38,206.119894,271.4336053,65.3137113,43.10265121,930.6654077,98.19322728,566.9054209,399.1717443,0,0,0,"8","8","7","8","7","7","7","7",2,"Rhus chinensis","A","E23",2,"Rhus chinensis E23","Rhus chinensis 2"
"163",38,271.4336053,310.3607362,38.9271309,228.0042284,2620.553229,91.89158512,1138.525744,365.6401515,0,0,0,"8","8","7","8","7","7","7","7",2,"Rhus chinensis","A","E23",3,"Rhus chinensis E23","Rhus chinensis 3"
"164",38,310.3607362,389.7329764,79.3722402,1136.502558,6018.247259,120.7733754,6976.414247,551.75242,0,0,0,"8","8","7","8","7","7","7","7",2,"Rhus chinensis","A","E23",4,"Rhus chinensis E23","Rhus chinensis 4"
"165",39,137.3779198,399.1717443,261.7938245,128.7889625,54.96530507,179.8700024,94.08284599,155.8028894,0,0,15.2681403,"8","7","8","7","8","7","7","7",2,"Rhus chinensis","A","E23",1,"Rhus chinensis E23","Rhus chinensis 1"
"166",39,365.6401515,551.75242,186.1122685,2620.553229,91.89158512,2700.359107,271.4336053,3152.299201,0,0,66.39167025,"8","7","8","7","8","7","7","7",2,"Rhus chinensis","A","E23",3,"Rhus chinensis E23","Rhus chinensis 3"
"167",39,551.75242,584.3456583,32.5932382999999,6018.247259,120.7733754,7165.760785,310.3607362,7451.205894,0,0,103.3462246,"8","7","8","7","8","7","7","7",2,"Rhus chinensis","A","E23",4,"Rhus chinensis E23","Rhus chinensis 4"
"168",39,584.3456583,619.2361864,34.8905281,7788.306011,116.8966991,12445.66623,389.7329764,13847.67232,0,0,109.0876816,"8","7","8","7","8","7","7","7",2,"Rhus chinensis","A","E23",5,"Rhus chinensis E23","Rhus chinensis 5"
"169",40,155.8028894,947.4842381,791.6813487,54.96530507,179.8700024,0,137.3779198,68.40126853,0,15.2681403,82.60700073,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"170",40,947.4842381,3152.299201,2204.8149629,98.19322728,963.6807191,0,399.1717443,444.4960906,0,42.9769875,203.660027,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"171",40,3152.299201,7451.205894,4298.906693,91.89158512,2700.359107,0,365.6401515,1429.424657,0,66.39167025,289.529179,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"172",40,7451.205894,13847.67232,6396.466426,120.7733754,7165.760785,0,551.75242,3496.881257,0,103.3462246,323.910769,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
"173",40,13847.67232,19556.96593,5709.29361,116.8966991,12445.66623,0,584.3456583,6660.637847,0,109.0876816,400.6022489,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",5,"Schima superba E23","Schima superba 5"
"174",40,19556.96593,28420.74192,8863.77599,128.29479,21502.06543,0,619.2361864,10644.14584,0,125.8207858,370.8545571,"7","8","7","7","8","7","7","7",2,"Schima superba","A","E23",6,"Schima superba E23","Schima superba 6"
"175",44,15.2681403,42.9769875,27.7088472,137.3779198,155.8028894,68.40126853,0,82.60700073,4.06266835,32.57203263,79.87499322,"7","8","8","7","7","7","7","7",2,"Rhus chinensis","A","E23",1,"Rhus chinensis E23","Rhus chinensis 1"
"176",44,42.9769875,66.39167025,23.41468275,399.1717443,947.4842381,444.4960906,0,203.660027,0,84.82300165,127.1355423,"7","8","8","7","7","7","7","7",2,"Rhus chinensis","A","E23",2,"Rhus chinensis E23","Rhus chinensis 2"
"177",44,66.39167025,103.3462246,36.95455435,365.6401515,3152.299201,1429.424657,0,289.529179,0,254.7340768,235.2424579,"7","8","8","7","7","7","7","7",2,"Rhus chinensis","A","E23",3,"Rhus chinensis E23","Rhus chinensis 3"
"178",44,103.3462246,109.0876816,5.741457,551.75242,7451.205894,3496.881257,0,323.910769,0,132.5359401,236.9742609,"7","8","8","7","7","7","7","7",2,"Rhus chinensis","A","E23",4,"Rhus chinensis E23","Rhus chinensis 4"
"179",44,109.0876816,125.8207858,16.7331042,584.3456583,13847.67232,6660.637847,0,400.6022489,0,156.8341958,232.5290054,"7","8","8","7","7","7","7","7",2,"Rhus chinensis","A","E23",5,"Rhus chinensis E23","Rhus chinensis 5"
"180",45,5.064561517,73.18654246,68.121980943,11.40021142,74.43218395,0,123.150432,57.25552611,228.9366531,22.69722152,119.6318482,"8","7","7","8","7","8","7","8",2,"Schima superba","A","E23",1,"Schima superba E23","Schima superba 1"
"181",45,73.18654246,380.4028881,307.21634564,95.33162907,0,0,608.8249483,307.6247526,1195.905049,82.93215557,702.4192766,"8","7","7","8","7","8","7","8",2,"Schima superba","A","E23",2,"Schima superba E23","Schima superba 2"
"182",45,380.4028881,1784.776329,1404.3734409,315.265106,0,0,2413.748468,498.7592497,3142.183273,113.0973355,2052.038056,"8","7","7","8","7","8","7","8",2,"Schima superba","A","E23",3,"Schima superba E23","Schima superba 3"
"183",45,1784.776329,3051.883219,1267.10689,2779.375503,0,0,9176.150355,589.4562442,7845.126741,169.9773431,5636.878959,"8","7","7","8","7","8","7","8",2,"Schima superba","A","E23",4,"Schima superba E23","Schima superba 4"
